Order_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Unit_Price,Order_Value,Discount,Store_Location,Return_Status,Revenue,Payment_Type_Bank Transfer,Payment_Type_Cash,Payment_Type_Credit Card,Payment_Type_Debit Card,Payment_Type_PayPal,Final_Price,Unit_Price_Zscore,Order_Value_Category,Profit,Purchase_Year,High_Value_Order
998953,7423,13767,2021-10-26,6,-0.36864211353619875,0.9837901459841297,-0.1463585708177395,Houston,Processed,1258.44,0,0,1,0,0,0.9446419187307111,-0.36864211353619875,Low,1258.5863585708178,2021,False
441555,7491,93073,2023-07-22,5,0.14219632528607118,-1.2216989440396848,-0.49598160406181746,Houston,Not Returned,1417.25,0,0,0,1,0,0.6478278677954354,0.14219632528607118,Low,1417.7459816040619,2023,False
820343,7091,17836,2023-09-20,3,0.9868019492077922,1.43331859033366,0.4871637859326732,Phoenix,Not Returned,1215.96,0,0,0,0,1,0.4428780268647715,0.9868019492077922,Low,1215.4728362140675,2023,False
678761,3705,51038,2022-04-01,5,1.1902779573996503,1.2130927777615101,-0.9763744927634672,New York,Processed,2173.4,0,0,0,0,1,1.841867297912621,1.1902779573996503,Low,2174.3763744927637,2022,False
335628,2510,70355,2021-05-23,2,-0.7324871554324025,1.4103458865231373,-1.0800417875044437,Houston,Processed,314.48,0,0,1,0,0,2.0033502150703932,-0.7324871554324025,Low,315.5600417875045,2021,False
657077,6305,62691,2021-06-24,3,0.3160102995862004,-0.1700337541630933,-0.7961424639981092,Phoenix,Processed,925.5899999999999,0,0,1,0,0,1.256235720179742,0.3160102995862004,Low,926.386142463998,2021,False
247222,9335,55565,2023-10-03,5,-0.49740860645870294,-0.24535218682911886,0.06842922286127749,New York,Not Returned,955.8,0,1,0,0,0,0.3695879195831259,-0.49740860645870294,Low,955.7315707771387,2023,False
443316,8749,38412,2023-05-21,1,0.5037543412046418,-1.6934265774409212,-1.63632184621256,New York,Not Returned,335.62,0,0,1,0,0,1.6499029798931295,0.5037543412046418,Low,337.2563218462126,2023,False
524692,7200,56343,2022-09-02,6,1.2367808189448601,0.5034443260222708,1.1213637067010005,Houston,Not Returned,2648.34,0,0,0,0,1,-0.4638715114890073,1.2367808189448601,Low,2647.2186362932994,2022,False
528328,2024,42044,2021-10-30,3,-0.8613922559899149,-1.7317463616874367,-1.3138013736850773,Los Angeles,Processed,415.91999999999996,0,0,0,1,0,1.316150835576043,-0.8613922559899149,Low,417.233801373685,2021,False
376342,3499,74243,2023-06-01,8,1.2238210050716047,-0.21916220924298646,-1.3686840591361826,Chicago,Not Returned,3516.16,0,0,0,0,1,1.8143775817640488,1.2238210050716047,Low,3517.528684059136,2023,False
576444,1665,63195,2021-07-13,2,-0.5956121158619259,-0.9063650424498346,0.4295708444099083,New York,Processed,353.98,0,0,1,0,0,-0.185299037150051,-0.5956121158619259,Low,353.5504291555901,2021,False
127194,2176,71534,2021-03-16,5,-1.0248799614819422,-1.0313527060005896,-0.01965409946765692,Houston,Not Returned,575.25,0,0,0,1,0,0.22729155602969794,-1.0248799614819422,Low,575.2696540994676,2021,False
209694,6072,16364,2021-05-10,7,0.5505344180198679,0.7398454958960492,1.2114797210836794,Los Angeles,Not Returned,2396.59,0,0,0,1,0,-0.48469746062446106,0.5505344180198679,Low,2395.3785202789163,2021,False
334498,5833,71584,2022-03-20,2,-0.21139175161953472,0.44182326532431937,1.5441636538798857,New York,Processed,464.86,0,0,0,1,0,-0.9047328215564265,-0.21139175161953472,Low,463.31583634612014,2022,False
326813,8818,51195,2023-04-30,3,0.43396539697807474,-0.6082401329278193,1.365964317168272,New York,Processed,976.6500000000001,0,0,0,1,0,-1.034310986189082,0.43396539697807474,Low,975.2840356828318,2023,False
406466,3292,21007,2021-02-08,2,0.8335019048888583,-0.9409952297494277,-0.10299447367118716,New York,Not Returned,766.4,0,0,1,0,0,0.3371160437778459,0.8335019048888583,Low,766.5029944736712,2021,False
948000,9991,10779,2021-03-24,1,-0.3800772434243652,1.3968059556121681,-1.5482385238836258,Houston,Processed,208.09,1,0,0,0,0,2.467578347162359,-0.3800772434243652,Low,209.63823852388362,2021,False
122892,9554,57315,2023-04-09,2,-0.5835532516162233,0.7832718466034261,-1.3917212357452884,Phoenix,Not Returned,357.46,0,0,0,0,1,2.1312319216838294,-0.5835532516162233,Low,358.8517212357453,2023,False
937958,9948,43106,2023-10-23,9,0.6680736925067177,-1.5610118031528548,-1.2169097191232496,Phoenix,Processed,3233.97,0,0,0,1,0,1.2693021173801133,0.6680736925067177,Low,3235.186909719123,2023,False
149756,1197,36625,2021-02-28,1,-0.6292937711688888,-0.2854517395472481,-1.3361609862762682,Chicago,Not Returned,172.13,1,0,0,0,0,1.7624248001491285,-0.6292937711688888,Low,173.46616098627626,2021,False
503764,9657,47671,2023-04-27,7,1.5647264833739718,-1.2448770057507785,-1.3531000867241403,Chicago,Processed,3420.97,0,1,0,0,0,1.498152774059116,1.5647264833739718,Low,3422.323100086724,2023,False
624621,8282,49663,2021-01-08,3,0.5657119540532525,-1.7150096927909149,1.452014947443462,New York,Not Returned,1033.68,0,0,1,0,0,-1.4447599054300273,0.5657119540532525,Low,1032.2279850525565,2021,False
549464,6423,11688,2021-05-06,5,1.0403044963209103,-1.0613897215907486,1.46421109976593,Phoenix,Not Returned,2065.2000000000003,1,0,0,0,0,-1.265377604585236,1.0403044963209103,Low,2063.735788900234,2021,False
697298,5435,59542,2023-08-01,3,0.8008598068444561,1.1729795345166758,0.18158241385306229,Chicago,Processed,1135.47,0,0,0,1,0,0.6721530499800716,0.8008598068444561,Low,1135.288417586147,2023,False
533605,6676,38983,2023-08-07,6,-1.3951009545885176,-0.856011285229869,-0.16397523528352648,Chicago,Not Returned,369.78000000000003,0,0,1,0,0,0.4230059167277935,-1.3951009545885176,Low,369.9439752352836,2023,False
555070,3602,32378,2021-01-22,8,1.5715875613068717,-1.1937839600887576,0.7100823478266686,Los Angeles,Not Returned,3917.6,0,1,0,0,0,-0.5500540981055543,1.5715875613068717,Low,3916.889917652173,2021,False
338919,1263,29412,2022-05-05,5,0.2551615478176545,0.4345125240639982,-0.6159104352327511,Los Angeles,Not Returned,1498.75,0,0,0,1,0,1.2531984620057823,0.2551615478176545,Low,1499.3659104352328,2022,False
721103,8091,57415,2023-11-09,7,-1.4332180542157391,1.0356498611416143,1.1735361360804462,Chicago,Processed,392.91,0,0,0,1,0,-0.3600525120906547,-1.4332180542157391,Low,391.7364638639196,2023,False
877471,1716,36070,2022-03-23,5,0.8106316451125254,1.1000158724438625,-1.6681673550545595,Houston,Not Returned,1899.5,0,1,0,0,0,2.5005168972004146,0.8106316451125254,Low,1901.1681673550545,2022,False
867314,1454,23468,2023-02-26,3,0.5499799874798358,1.652942019730802,-0.3475950841384587,New York,Not Returned,1026.8700000000001,0,0,0,0,1,1.34200934382723,0.5499799874798358,Low,1027.2175950841386,2023,False
398342,3864,78172,2023-09-12,7,1.3938925732265162,-0.1469241450855236,-0.22698868894961027,Houston,Processed,3248.42,0,1,0,0,0,0.6938554578075029,1.3938925732265162,Low,3248.6469886889495,2023,False
533674,3447,19939,2022-09-26,4,-1.508689911477637,-0.594686511490145,0.25272663573412474,Chicago,Not Returned,180.96,0,1,0,0,0,0.08289931227675784,-1.508689911477637,Low,180.7072733642659,2022,False
748156,3688,37231,2023-05-30,8,1.3588941453869765,-1.3811525085695762,-0.937753343742319,Phoenix,Processed,3672.08,1,0,0,0,0,1.0428631725586397,1.3588941453869765,Low,3673.0177533437422,2023,False
275316,4652,91183,2022-11-23,2,-1.3379946089651897,0.15680703512207494,-0.7283860622066212,Los Angeles,Not Returned,139.74,1,0,0,0,0,1.2842775736469556,-1.3379946089651897,Low,140.46838606220663,2022,False
781959,5965,44238,2022-01-13,1,-1.5800728435067972,1.5189459896083402,1.2114797210836794,Chicago,Not Returned,34.94,0,1,0,0,0,-0.25634019795823315,-1.5800728435067972,Low,33.72852027891632,2022,False
676641,1075,20728,2022-05-14,2,-0.09461481912522936,-0.9539464680120944,-0.6172655632685808,Phoenix,Not Returned,498.56,1,0,0,0,0,0.8475910771005111,-0.09461481912522936,Low,499.1772655632686,2022,False
190333,5410,12397,2023-04-23,7,0.2884966840370972,-0.2499316680118482,-0.04133614804093309,Phoenix,Processed,2131.92,0,0,0,0,1,0.4780110274579616,0.2884966840370972,Low,2131.961336148041,2023,False
203019,9341,45993,2021-04-27,3,-1.6498617877333643,-0.9205142017991642,-1.3876558516377993,Houston,Not Returned,74.61,0,1,0,0,0,1.627780487481238,-1.6498617877333643,Low,75.9976558516378,2021,False
948155,9288,17829,2023-07-30,1,0.5752758808688098,0.348953577422841,-0.25883419779160954,New York,Processed,345.94,0,1,0,0,0,0.8710445779590211,0.5752758808688098,Low,346.1988341977916,2023,False
925223,7980,91836,2022-11-04,2,0.18163019744586922,-0.4170998443398502,-0.8598334816821078,Los Angeles,Processed,578.28,0,0,0,0,1,1.2475107446693552,0.18163019744586922,Low,579.1398334816821,2022,False
434930,2911,34805,2022-02-07,9,1.1319241430612494,-1.0365824872017932,-0.830698228911768,New York,Processed,3836.34,0,0,1,0,0,1.0368028170838024,1.1319241430612494,Low,3837.170698228912,2022,False
459097,6174,92158,2022-01-30,4,-0.6504314355076205,-0.2447977204975776,-1.162027033672144,Houston,Not Returned,676.32,0,1,0,0,0,1.600206692267844,-0.6504314355076205,Low,677.4820270336722,2022,False
554140,7353,84193,2021-04-23,8,-1.7831330287936311,0.15795019410191946,-0.526471984867987,Los Angeles,Not Returned,45.12,0,0,0,0,1,1.0826985604721058,-1.7831330287936311,Low,45.646471984867986,2021,False
130835,2925,41346,2021-12-20,7,0.8243538009783252,0.19861790367829457,-0.5142758325455192,New York,Processed,2673.16,0,0,0,1,0,1.082422265616954,0.8243538009783252,Low,2673.6742758325454,2021,False
364717,2565,27849,2022-09-22,6,1.167130482353301,-1.1090738261032935,1.3876463657415483,Chicago,Not Returned,2588.04,0,0,1,0,0,-1.202789259572355,1.167130482353301,Low,2586.6523536342584,2022,False
530524,6788,36167,2021-02-27,3,-0.5717022988230326,0.7892888330901511,-0.3713098247654796,Phoenix,Not Returned,541.3199999999999,0,1,0,0,0,1.1125841119014233,-0.5717022988230326,Low,541.6913098247654,2021,False
783028,1606,70909,2022-12-28,5,1.630634413820313,-0.8976441769389271,1.4858931483392062,Houston,Processed,2491.1000000000004,0,0,1,0,0,-1.2390652228478456,1.630634413820313,Low,2489.6141068516613,2022,False
860128,6087,43200,2023-08-21,1,0.8690547632684302,-1.4532262864065826,-1.338193678330013,Los Angeles,Not Returned,388.33,0,0,0,1,0,1.4221784138500246,0.8690547632684302,Low,389.66819367833,2023,False
354624,8677,97277,2021-04-27,9,-1.2863632649246808,-0.6515158878414438,-0.3035534229739916,Houston,Processed,695.8799999999999,0,0,0,0,1,0.6225224686631003,-1.2863632649246808,Low,696.1835534229739,2021,False
909516,9432,82121,2022-05-18,1,0.05348743888090141,0.47933530849525635,1.523836733342439,Los Angeles,Processed,270.65,0,0,0,0,1,-0.8734109811534869,0.05348743888090141,Low,269.12616326665756,2022,False
509673,3934,41735,2023-12-08,2,1.0782136844956194,-1.054619756135264,-1.0353225623220617,Houston,Not Returned,837.02,0,0,0,0,1,1.2361403596463636,1.0782136844956194,Low,838.0553225623221,2023,False
802392,9811,82646,2021-07-15,4,-1.4793743966734287,-1.4903002327229682,0.20190933439050873,Chicago,Processed,197.88,0,1,0,0,0,-0.12879111091274334,-1.4793743966734287,Low,197.6780906656095,2021,False
495969,6119,48241,2023-07-22,8,1.1264491414784306,0.5967452655149479,1.0922284539306608,Chicago,Not Returned,3403.76,0,0,1,0,0,-0.4073894051116116,1.1264491414784306,Low,3402.6677715460696,2023,False
415386,7332,97609,2022-10-04,4,1.2228507516265483,0.4782674474122882,0.0745272990225114,Phoenix,Not Returned,1757.52,0,0,1,0,0,0.575585459097277,1.2228507516265483,Low,1757.4454727009775,2022,False
422838,3500,40255,2021-05-16,6,0.992138343155603,-0.5355639719158053,0.43092597244573827,Houston,Not Returned,2436.54,1,0,0,0,0,-0.07797098741327518,0.992138343155603,Low,2436.109074027554,2021,False
399763,8743,82011,2022-07-19,9,-0.37009749370378364,-0.9656313325545741,-1.6681673550545595,Los Angeles,Processed,1885.77,0,0,0,0,1,1.8950679914758335,-0.37009749370378364,Low,1887.4381673550545,2022,False
926464,5049,38497,2021-12-29,8,0.2793485801265641,1.6502518312333245,-0.7548110589053015,Houston,Processed,2425.92,0,0,1,0,0,1.748436814304449,0.2793485801265641,Low,2426.6748110589056,2021,False
292047,7710,63608,2023-03-05,3,0.5874733527495205,0.027068758804781438,0.18429266992472176,New York,Not Returned,1043.1,0,1,0,0,0,0.3335720684844657,0.5874733527495205,Low,1042.9157073300753,2023,False
293472,2115,34003,2021-09-01,7,-1.0273748989120877,0.6455177669005183,0.4959721181655663,Los Angeles,Processed,802.8299999999999,0,0,0,0,1,0.20316233285086183,-1.0273748989120877,Low,802.3340278818343,2021,False
292463,8073,48201,2021-04-30,6,1.611160041101678,-0.8947623210675834,1.327343168147124,New York,Not Returned,2972.46,0,0,0,1,0,-1.079670559943469,1.611160041101678,Low,2971.1326568318527,2021,False
423350,1622,33695,2022-02-06,7,-0.8739362469581456,0.5094476219822911,1.3795155975265698,Houston,Not Returned,957.8100000000001,0,0,0,0,1,-0.7202638138616502,-0.8739362469581456,Low,956.4304844024734,2022,False
467111,6688,44918,2022-11-05,2,1.5836464255525744,-1.5572058367289423,-0.7663296472098545,New York,Processed,982.88,0,0,0,1,0,0.8198375884311735,1.5836464255525744,Low,983.6463296472099,2022,False
717830,8287,58045,2022-01-11,5,0.6752812895271378,0.7108968771789158,-0.2330867651108442,Los Angeles,Not Returned,1801.85,0,0,0,0,1,0.9513840773745939,0.6752812895271378,Low,1802.0830867651107,2022,False
734768,2994,92061,2022-02-03,2,-0.1294746393297609,-1.1880270936094226,-0.0020374350018701817,New York,Processed,488.5,0,0,0,1,0,0.16375304377533467,-0.1294746393297609,Low,488.50203743500185,2022,False
242795,5822,67677,2021-05-12,2,-1.6601880565414662,-0.9893501700705041,-1.699335299878644,New York,Not Returned,46.76,0,0,1,0,0,1.9192838564944557,-1.6601880565414662,Low,48.45933529987864,2021,False
979353,3015,16806,2021-03-31,8,1.6390201757383016,-0.7483969000674056,-0.1300970343877825,Phoenix,Processed,3995.44,1,0,0,0,0,0.4206698937892416,1.6390201757383016,Low,3995.570097034388,2021,False
174769,1834,59195,2021-06-23,5,0.8161066466953446,0.9053571184927801,1.0556399969632573,New York,Not Returned,1903.45,0,1,0,0,0,-0.28034566215590917,0.8161066466953446,Low,1902.3943600030368,2021,False
411624,6094,47965,2023-01-20,7,0.6510249534007242,0.1242441173548948,-0.3733425168192243,Los Angeles,Processed,2498.09,0,0,1,0,0,0.9196897155223052,0.6510249534007242,Low,2498.4633425168195,2023,False
748857,8656,80461,2023-07-27,4,-1.5664892952760057,1.5933403117217972,-1.7399891409535366,Houston,Not Returned,147.6,1,0,0,0,0,2.7169339175640514,-1.5664892952760057,Low,149.33998914095352,2023,False
722093,1947,31121,2023-09-01,3,0.8585205830078164,-1.5049696320870776,0.1754843376918284,Los Angeles,Processed,1160.43,1,0,0,0,0,-0.10666576992058692,0.8585205830078164,Low,1160.2545156623082,2023,False
224841,5702,33256,2021-10-31,9,-0.594087431876837,-0.11061686826460229,-1.671555175144134,Chicago,Not Returned,1594.89,0,0,0,1,0,2.149063742353591,-0.594087431876837,Low,1596.5615551751441,2021,False
463843,4160,14882,2023-04-18,3,-0.18041294519522938,-0.5433470363474393,-0.9790847488351266,Phoenix,Processed,710.7,0,0,0,1,0,1.3297584886327238,-0.18041294519522938,Low,711.6790847488352,2023,False
737501,1347,94382,2023-02-06,1,-1.304798080380755,0.7101302076834516,-0.0704714008112729,New York,Processed,74.66,0,0,0,0,1,0.7885439993843409,-1.304798080380755,Low,74.73047140081127,2023,False
191963,7190,67846,2023-01-07,6,-1.531629475071474,-1.6966712322699402,0.1937785661755301,Houston,Processed,251.57999999999998,0,0,1,0,0,-0.18114845293588097,-1.531629475071474,Low,251.38622143382446,2023,False
200626,3587,79427,2023-09-29,3,-0.6116212977053589,0.5782972807803357,1.3171797078784009,Phoenix,Not Returned,524.04,0,0,0,0,1,-0.6377478322413778,-0.6116212977053589,Low,522.7228202921216,2023,False
601152,1297,22289,2021-08-03,2,0.3731859490270324,1.6530173176276783,-0.8957443746315965,New York,Processed,633.56,0,0,0,1,0,1.8901807044149885,0.3731859490270324,Low,634.4557443746315,2021,False
225381,1262,40905,2023-10-22,4,1.0552741209017824,-1.6312647409381333,1.2494233060869129,Phoenix,Processed,1660.8,0,0,0,1,0,-1.2176223061109894,1.0552741209017824,Low,1659.550576693913,2023,False
784002,6529,83724,2023-04-02,4,-1.504670290062403,0.611332521718829,-1.0387103824116362,New York,Processed,183.28,0,0,0,0,1,1.7278250104703505,-1.504670290062403,Low,184.31871038241164,2023,False
315875,9330,68944,2022-04-15,3,-0.8196020540349794,1.4863967623678656,0.7527688809553061,New York,Processed,434.01,0,0,1,0,0,0.19283034217736328,-0.8196020540349794,Low,433.25723111904466,2022,False
132306,6845,38323,2021-01-30,1,0.8824304000467097,0.6462707458692781,1.5936258271876718,Chicago,Not Returned,390.26,0,1,0,0,0,-0.8942706752250384,0.8824304000467097,Low,388.6663741728123,2021,False
122443,9516,21105,2021-06-19,7,-1.5612222051456988,-1.547465026978533,-1.5956680051376673,Phoenix,Processed,263.62,0,0,0,1,0,1.6520310140539856,-1.5612222051456988,Low,265.2156680051377,2021,False
253006,9770,45239,2022-01-28,5,0.1528691131816933,0.4585188626407275,-0.5576399296920715,Chicago,Processed,1424.95,0,1,0,0,0,1.2019643039045704,0.1528691131816933,Low,1425.507639929692,2022,False
604977,5838,37216,2023-07-16,2,0.6974585111284302,1.5139831736778788,1.5373880137007367,Houston,Not Returned,727.14,0,0,0,1,0,-0.5837031104480062,0.6974585111284302,Low,725.6026119862993,2023,False
901977,7131,12007,2023-11-22,9,1.595428074528261,1.1976087920584702,-1.6451301784454535,New York,Processed,1017.4000000000001,0,1,0,0,0,2.506084569591734,1.595428074528261,Low,4439.905130178446,2023,False
108309,9746,86062,2023-06-12,1,-0.20723352256929242,1.3504429869266283,0.48106570977143903,Los Angeles,Processed,233.03,1,0,0,0,0,0.42468495433777176,-0.20723352256929242,Low,232.54893429022857,2023,False
437819,3235,18618,2022-01-03,4,0.6862312926927758,1.4739862999100353,1.5224816053066095,New York,Processed,1447.8,1,0,0,0,0,-0.5805199350418486,0.6862312926927758,Low,1446.2775183946933,2022,False
868200,3129,85655,2022-02-21,2,-0.510299116514454,0.4945591741909065,1.3632540610966126,Houston,Processed,378.6,1,0,0,0,0,-0.7083661370498402,-0.510299116514454,Low,377.2367459389034,2022,False
641387,5368,23521,2021-06-06,8,-0.8776093492858598,-1.2985027988531725,0.31167470529271935,Chicago,Not Returned,1090.4,0,0,1,0,0,-0.18233993807202645,-0.8776093492858598,Low,1090.0883252947074,2021,False
931921,4170,49511,2021-04-19,7,-1.3464496747006824,0.28491613876150645,1.316502143860486,Houston,Processed,480.55000000000007,0,0,1,0,0,-0.7230613759817031,-1.3464496747006824,Low,479.2334978561396,2021,False
426951,8742,55803,2022-12-29,7,-0.5318526037582102,0.3855072837244474,-0.5474764694233484,Houston,Not Returned,1303.33,0,0,0,0,1,1.1704008773429009,-0.5318526037582102,Low,1303.8774764694233,2022,False
120192,2215,49251,2021-02-11,7,1.230889994457017,1.6636753926673038,0.44583238083986554,Chicago,Processed,3083.78,0,0,0,1,0,0.5517278705184484,1.230889994457017,Low,3083.3341676191603,2021,False
959007,1119,53799,2021-01-18,8,-0.29926899221465597,-0.6711138768192527,-0.3367540598518206,Chicago,Not Returned,1758.0,0,0,0,1,0,0.6499788618228808,-0.29926899221465597,Low,1758.3367540598517,2021,False
437885,8959,62576,2022-02-17,6,-1.1305682831756014,-0.7198247708346519,-1.5665327523673276,Phoenix,Not Returned,598.8,1,0,0,0,0,1.865480209491153,-1.1305682831756014,Low,600.3665327523673,2022,False
259293,8499,23315,2021-12-27,8,-0.883084350868679,-0.30961551918108154,-1.179643698137931,Phoenix,Processed,1084.08,1,0,0,0,0,1.5988250180098442,-0.883084350868679,Low,1085.2596436981378,2021,False
814825,5449,54750,2021-11-20,1,-0.9036675846673785,0.3366731749687062,-0.11857844608322943,Chicago,Processed,132.54,1,0,0,0,0,0.727189394455259,-0.9036675846673785,Low,132.65857844608323,2021,False
810320,5560,26116,2021-01-11,7,-0.06821006465619056,-1.312076956080904,-0.9662110324947439,Phoenix,Not Returned,1771.63,0,0,1,0,0,1.0915671635670294,-0.06821006465619056,Low,1772.596211032495,2021,False
222458,3886,33066,2023-05-16,2,-0.676073847984115,-0.060803886849473084,-0.5915181305878155,Phoenix,Processed,330.76,0,0,1,0,0,1.0836270685748624,-0.676073847984115,Low,331.3515181305878,2023,False
256180,9426,70521,2022-11-05,8,0.5639793586156515,-0.9273252388347635,1.4655662278017594,Chicago,Processed,2754.48,0,0,1,0,0,-1.2274379323353581,0.5639793586156515,Low,2753.014433772198,2022,False
113876,1402,90071,2023-12-11,2,0.08481276439272722,0.6870822059760529,1.5854950589726933,Chicago,Processed,550.34,0,0,1,0,0,-0.874177915725741,0.08481276439272722,Low,548.7545049410273,2023,False
681009,3920,41224,2022-08-14,3,0.3000704215602718,0.06236293664955375,1.1796342122416803,Chicago,Processed,918.69,0,0,1,0,0,-0.651424618572186,0.3000704215602718,Low,917.5103657877584,2022,False
236085,2523,44069,2021-06-05,7,-0.5661579934227093,-0.2818785120773159,-0.6253963314835596,Los Angeles,Not Returned,1268.68,0,0,0,1,0,1.052707471664775,-0.5661579934227093,Low,1269.3053963314837,2021,False
662173,1075,17966,2021-01-02,4,-0.5721874255455608,-0.5855549301780957,-0.6924751692571326,Los Angeles,Processed,721.48,1,0,0,0,0,1.0307776178338122,-0.5721874255455608,Low,722.1724751692572,2021,False
419311,9479,83899,2022-06-14,7,0.9332994020946744,0.8695221648431715,-0.5996488988027942,Phoenix,Not Returned,2783.2000000000003,0,0,0,0,1,1.3644398749430153,0.9332994020946744,Low,2783.799648898803,2022,False
145155,4440,28899,2023-03-31,3,1.5817752224799655,-0.9640843030369406,0.5589855718316501,Los Angeles,Not Returned,1473.51,0,0,1,0,0,-0.3316314952845365,1.5817752224799655,Low,1472.9510144281683,2023,False
472892,3488,77040,2022-10-18,9,1.5216195088864597,1.570052725797066,-1.1186629365255918,Houston,Processed,1017.4000000000001,0,1,0,0,0,2.0887820347816533,1.5216195088864597,Low,4343.5286629365255,2022,False
297284,6311,96230,2021-10-26,6,1.1926342871947873,-0.695195513292858,-1.1979379266216328,New York,Processed,2610.12,0,0,0,1,0,1.5041043110586045,1.1926342871947873,Low,2611.3179379266217,2021,False
584577,8723,32493,2022-08-27,7,1.2298504371944563,-0.5491449744068888,0.15312472510063746,Phoenix,Processed,3082.73,0,0,0,1,0,0.19584961741118012,1.2298504371944563,Low,3082.5768752748995,2022,False
652848,9663,34606,2022-11-08,7,-1.7712820760004404,0.2925554526627411,0.5596631358495653,Chicago,Processed,51.449999999999996,0,1,0,0,0,0.036016743447080835,-1.7712820760004404,Low,50.89033686415043,2022,False
862066,8300,75890,2022-11-14,9,0.42128279837483573,-0.6414738865035307,-1.4235667445872877,New York,Processed,2913.4800000000005,0,1,0,0,0,1.7454791383498778,0.42128279837483573,Low,2914.903566744588,2022,False
542720,8372,95413,2021-11-16,5,-1.3219854271217566,1.4626231627451163,-0.7737828514069182,Phoenix,Processed,360.90000000000003,1,0,0,0,0,1.7124139437562196,-1.3219854271217566,Low,361.67378285140694,2021,False
904215,8551,83197,2023-04-10,6,-0.6460652950048661,-0.6734001947789412,0.8191701547109641,Los Angeles,Processed,1018.26,0,0,0,1,0,-0.5066154810674723,-0.6460652950048661,Low,1017.440829845289,2023,False
425584,7962,70563,2023-02-13,4,1.3588248415694726,1.4704815250736267,0.43770161262488666,New York,Processed,1836.0,0,1,0,0,0,0.5032327950539013,1.3588248415694726,Low,1835.5622983873752,2023,False
895841,3622,90517,2023-02-27,1,1.4123273886825907,-0.8785185111324311,-1.321254577882141,Phoenix,Processed,466.72,0,0,0,1,0,1.5736883074071124,1.4123273886825907,Low,468.04125457788217,2023,False
646632,1976,67146,2022-05-22,7,0.8894993894321216,1.0983935450293532,0.5806676204049263,Houston,Processed,2738.96,0,1,0,0,0,0.25120641152046874,0.8894993894321216,Low,2738.3793323795953,2022,False
588919,8615,36683,2022-04-30,7,-0.7378928531977176,1.1868343475418537,-1.4662532777159254,New York,Processed,1095.22,0,1,0,0,0,2.324049638959234,-0.7378928531977176,Low,1096.6862532777159,2022,False
840279,8723,93042,2022-04-16,1,-1.0392258517052781,0.6039943994050982,0.8422073313200703,New York,Not Returned,112.98,1,0,0,0,0,-0.1552435343007369,-1.0392258517052781,Low,112.13779266867994,2022,False
599621,4155,56091,2021-06-14,7,1.3464887620537538,-1.0199142709387947,-0.7080591416691747,New York,Processed,3200.54,0,0,0,0,1,0.9190492462412958,1.3464887620537538,Low,3201.2480591416693,2021,False
417101,1143,24873,2021-12-10,9,-1.2562161043104239,1.602690941461122,-0.11586819001156996,Los Angeles,Not Returned,735.03,0,0,0,0,1,1.095553671099505,-1.2562161043104239,Low,735.1458681900116,2021,False
904489,1432,56031,2021-12-17,3,-1.522481371160941,-0.8268778444022217,0.7995207981914327,Los Angeles,Processed,129.75,0,0,0,1,0,-0.5319509965012648,-1.522481371160941,Low,128.95047920180858,2021,False
521004,8362,30215,2023-08-20,5,-0.7362988653951247,-0.04956396442489666,0.013546537410172081,Los Angeles,Not Returned,783.45,0,1,0,0,0,0.4818568637920462,-0.7362988653951247,Low,783.4364534625898,2023,False
915817,2165,92874,2023-05-15,1,0.055220034318502385,-1.7338615480633162,0.45599584110858865,Phoenix,Not Returned,270.9,0,1,0,0,0,-0.45426634823923556,0.055220034318502385,Low,270.4440041588914,2023,False
646635,7422,96170,2023-02-24,8,0.2708242105735672,1.6236306020559934,0.9018329648965794,New York,Not Returned,2416.08,0,1,0,0,0,0.08399000886809715,0.2708242105735672,Low,2415.1781670351033,2023,False
986380,5095,71732,2022-11-20,3,1.1067668573072833,0.9045699132072587,0.5413689073658634,New York,Processed,1267.8899999999999,0,0,1,0,0,0.23369469463408843,1.1067668573072833,Low,1267.348631092634,2022,False
225469,6957,61999,2021-07-22,1,-0.07950658690934885,1.0608472755416545,0.027775381786384615,Houston,Not Returned,251.46,0,1,0,0,0,0.7930936984123265,-0.07950658690934885,Low,251.4322246182136,2021,False
690890,4153,58752,2021-10-24,7,0.05404186942093401,-1.1399459638224405,1.3923893138669525,Phoenix,Processed,1895.1100000000001,0,0,1,0,0,-1.2165809464921702,0.05404186942093401,Low,1893.7176106861332,2021,False
706884,5219,53813,2022-01-01,2,-1.6332288715323948,1.2848174471675458,1.0793547375902781,Los Angeles,Processed,54.54,0,0,0,1,0,-0.19283916412896507,-1.6332288715323948,Low,53.46064526240972,2022,False
181281,3782,23722,2022-09-11,6,0.2871799115045205,-1.2411189561703324,0.6572323544293078,Los Angeles,Not Returned,1826.22,0,1,0,0,0,-0.5110781687355445,0.2871799115045205,Low,1825.5627676455708,2022,False
800215,3304,16888,2021-06-07,2,-0.8385219962135819,0.3299511263566877,0.07317217098668143,Los Angeles,Not Returned,283.88,0,0,0,1,0,0.5334685198474076,-0.8385219962135819,Low,283.8068278290133,2021,False
463938,9761,14571,2022-12-26,5,-0.4997649362538403,-1.502758612024265,1.2575540743018914,Chicago,Processed,954.0999999999999,0,0,0,0,1,-1.188087448297702,-0.4997649362538403,Low,952.842445925698,2022,False
